"tweet_id"	"author"	"entity_id"	"tweet_url"	"language"	"timestamp"	"urls"	"extended_urls"	"md5_extended_urls"	"is_near_duplicate_of"
"279326931038633984"	"nessas82"	"RL2013D01E001"	"https://twitter.com/nessas82/status/279326931038633984"	"EN"	"1355431704"	""	""	""	"-1"
"279329169320599552"	"themotolady"	"RL2013D01E001"	"https://twitter.com/themotolady/status/279329169320599552"	"EN"	"1355432238"	"http://tmblr.co/ZHfltxZGF0ca"	"http://themotolady.com/post/37853333924/vintage-ivory-bmw-and-matching-pinup-girl"	"76d24339c60f37fb19e0644bd8bacaa9"	"-1"
"279333226676375552"	"KokyAtrip"	"RL2013D01E001"	"https://twitter.com/KokyAtrip/status/279333226676375552"	"ES"	"1355433205"	""	""	""	"-1"
"279334249461587968"	"BMW_LifeMorals"	"RL2013D01E001"	"https://twitter.com/BMW_LifeMorals/status/279334249461587968"	"EN"	"1355433449"	""	""	""	"-1"
"279339128066293761"	"JeffreyV18"	"RL2013D01E001"	"https://twitter.com/JeffreyV18/status/279339128066293761"	"EN"	"1355434612"	"http://www.leftlanenews.com/bmw-m6-gran-coupe.html"	"http://www.leftlanenews.com/bmw-m6-gran-coupe.html"	"1ca56e52058a1bdea30ab4cef77c3bd4"	"-1"
"279339706913796097"	"s_wah"	"RL2013D01E001"	"https://twitter.com/s_wah/status/279339706913796097"	"EN"	"1355434750"	"http://www.autoscout24.de/Details.aspx?id=218569823&sbs=ListEne"	"http://www.autoscout24.de/Details.aspx?id=218569823&sbs=ListEne"	"1dff8050e57703f31fb3faccef724135"	"-1"
"279340109566992384"	"paginaanuncios"	"RL2013D01E001"	"https://twitter.com/paginaanuncios/status/279340109566992384"	"ES"	"1355434846"	"http://paginaanuncios.com/ver-moto.php?link=tw&id1=54010"	"http://paginaanuncios.com/ver-moto.php?link=tw&id1=54010"	"2f931c4e93f644228469d25a7d2af0ae"	"-1"
"279340189237800961"	"TorontoBizcaf"	"RL2013D01E001"	"https://twitter.com/TorontoBizcaf/status/279340189237800961"	"EN"	"1355434865"	"http://tinyurl.com/bb76y5k"	"http://toronto.bizcaf.ca/17__M5_Replicas_with_rubbers_for_BMW_-_%24450___Durham_bizcafAd_1872432.ad?utm_source=TorontoBizcaf&utm_medium=twitter"	"90f1553bfbf5d5e09e4524b67fdac343"	"-1"
"279344161247875073"	"TradeInMart"	"RL2013D01E001"	"https://twitter.com/TradeInMart/status/279344161247875073"	"EN"	"1355435812"	"http://goo.gl/fb/9W303"	"http://www.autoblog.com/2012/12/13/bmw-boeing-weave-agreement-on-carbon-fiber-recycling-research/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+weblogsinc%2Fautoblog+%28Autoblog%29"	"fffaffeedf9fc9c0b4279c831386fe3d"	"-1"
"279345029460402176"	"eskaff"	"RL2013D01E001"	"https://twitter.com/eskaff/status/279345029460402176"	"EN"	"1355436019"	"http://aol.it/W1VVvG"	"http://www.autoblog.com/2012/12/13/bmw-boeing-weave-agreement-on-carbon-fiber-recycling-research/?utm_source=twitterfeed&utm_medium=twitter"	"8a816d62abab4cca1e383865fd752553"	"-1"
"279348733051809792"	"intelcanada"	"RL2013D01E001"	"https://twitter.com/intelcanada/status/279348733051809792"	"EN"	"1355436902"	"http://bit.ly/UxvAie"	"http://www.bmwguggenheimlab.org/100urbantrends/index.html#grid"	"52e50e3933e6f206dc3903f087e80813"	"-1"
"279352298189242368"	"WiillWalker"	"RL2013D01E001"	"https://twitter.com/WiillWalker/status/279352298189242368"	"EN"	"1355437752"	"http://www.worldcarfans.com/112121351667/bmw-presents-the-worlds-fastest-christmas-song-video"	"http://www.worldcarfans.com/112121351667/bmw-presents-the-worlds-fastest-christmas-song-video"	"b2935cfa82b98d5c4f73be6a3b9d7399"	"-1"
"279356342257455104"	"ericholmgreen"	"RL2013D01E001"	"https://twitter.com/ericholmgreen/status/279356342257455104"	"EN"	"1355438716"	""	""	""	"-1"
"279362570064912384"	"InshanAli"	"RL2013D01E001"	"https://twitter.com/InshanAli/status/279362570064912384"	"EN"	"1355440201"	""	""	""	"-1"
"279364117758869504"	"marinadelsol_"	"RL2013D01E001"	"https://twitter.com/marinadelsol_/status/279364117758869504"	"ES"	"1355440570"	"http://youtu.be/HDi2CBqP24I?a"	"http://www.youtube.com/watch?v=HDi2CBqP24I&feature=youtu.be&a"	"30703f510299aa27b6fd0e6b543c69f9"	"-1"
"279367716454936577"	"_SweetSuccess"	"RL2013D01E001"	"https://twitter.com/_SweetSuccess/status/279367716454936577"	"EN"	"1355441428"	""	""	""	"-1"
"279373453734318082"	"magnumeritum"	"RL2013D01E001"	"https://twitter.com/magnumeritum/status/279373453734318082"	"EN"	"1355442796"	""	""	""	"-1"
"279380244715147264"	"fazlitaufek"	"RL2013D01E001"	"https://twitter.com/fazlitaufek/status/279380244715147264"	"EN"	"1355444415"	""	""	""	"-1"
"279387375166181376"	"stephenchukumba"	"RL2013D01E001"	"https://twitter.com/stephenchukumba/status/279387375166181376"	"EN"	"1355446115"	"http://ow.ly/2tJDt4"	"http://adage.com/article/creativity-pick-of-the-day/kbs-p-creatives-document-thanksgiving-journeys-home-bmw/238769/"	"c2a3f57c66fe922a4a7f501b8b138b4e"	"-1"
"279388868317442048"	"GoGogreenliving"	"RL2013D01E001"	"https://twitter.com/GoGogreenliving/status/279388868317442048"	"EN"	"1355446471"	"http://www.autoblog.com/2012/12/13/bmw-boeing-weave-agreement-on-carbon-fiber-recycling-research/"	"http://www.autoblog.com/2012/12/13/bmw-boeing-weave-agreement-on-carbon-fiber-recycling-research/"	"1c9c61414d1e404c80ce3cfde6a9b9ae"	"-1"
"279393217370284032"	"elliotxnichols"	"RL2013D01E001"	"https://twitter.com/elliotxnichols/status/279393217370284032"	"EN"	"1355447508"	"pic.twitter.com/KPkUhg7N"	"pic.twitter.com/KPkUhg7N"	"6ff709368f512e248ea92d7d34b4c5a9"	"-1"
"279402428523241472"	"Tiivawatson"	"RL2013D01E001"	"https://twitter.com/Tiivawatson/status/279402428523241472"	"EN"	"1355449704"	""	""	""	"-1"
"279405318394486784"	"MaddieJacksonTW"	"RL2013D01E001"	"https://twitter.com/MaddieJacksonTW/status/279405318394486784"	"EN"	"1355450393"	""	""	""	"-1"
"279410250879213568"	"m5manny"	"RL2013D01E001"	"https://twitter.com/m5manny/status/279410250879213568"	"EN"	"1355451569"	""	""	""	"-1"
"279410557067595776"	"__luislopez"	"RL2013D01E001"	"https://twitter.com/__luislopez/status/279410557067595776"	"EN"	"1355451642"	""	""	""	"-1"
"279413607459069953"	"Chava64"	"RL2013D01E001"	"https://twitter.com/Chava64/status/279413607459069953"	"EN"	"1355452369"	"http://instagr.am/p/TM0bfJCilY/"	"http://instagram.com/p/TM0bfJCilY/"	"306c05a140449a18f096301ccb170791"	"-1"
"279417967366787075"	"BMW_LifeMorals"	"RL2013D01E001"	"https://twitter.com/BMW_LifeMorals/status/279417967366787075"	"EN"	"1355453409"	""	""	""	"-1"
"279425931368603648"	"ElloMateItsLysi"	"RL2013D01E001"	"https://twitter.com/ElloMateItsLysi/status/279425931368603648"	"EN"	"1355455308"	""	""	""	"-1"
"279432405213925376"	"KingKhan_Meezy"	"RL2013D01E001"	"https://twitter.com/KingKhan_Meezy/status/279432405213925376"	"EN"	"1355456851"	""	""	""	"-1"
"279433959581036545"	"BMW_LifeMorals"	"RL2013D01E001"	"https://twitter.com/BMW_LifeMorals/status/279433959581036545"	"EN"	"1355457222"	""	""	""	"-1"
"279435987136962562"	"diegoobrahbrah"	"RL2013D01E001"	"https://twitter.com/diegoobrahbrah/status/279435987136962562"	"EN"	"1355457705"	""	""	""	"-1"
"279436826903736320"	"BMW_LifeMorals"	"RL2013D01E001"	"https://twitter.com/BMW_LifeMorals/status/279436826903736320"	"EN"	"1355457905"	""	""	""	"-1"
"279437279544610816"	"BMWaddict_ID"	"RL2013D01E001"	"https://twitter.com/BMWaddict_ID/status/279437279544610816"	"EN"	"1355458013"	"http://bimmermania.com/blog/2012/12/13/bmw-twinpower-turbo-technology-again-takes-two-spots-on-2013-wards-10-best-engines-list/"	"http://bimmermania.com/blog/2012/12/13/bmw-twinpower-turbo-technology-again-takes-two-spots-on-2013-wards-10-best-engines-list/"	"3fc29da48de80152ea441a64e7c4bbf3"	"-1"
"279440936436629504"	"WiresNTyres"	"RL2013D01E001"	"https://twitter.com/WiresNTyres/status/279440936436629504"	"EN"	"1355458885"	"http://wp.me/p2LOy5-df"	"http://wiresntyres.com/2013-bmw-m6-gran-coupe-vs-2013-mercedes-cls-63-amg-photo-face-off/"	"6736631f5c03b05045f694c50e940731"	"-1"
"279442215674212354"	"kylebigrash"	"RL2013D01E001"	"https://twitter.com/kylebigrash/status/279442215674212354"	"EN"	"1355459190"	""	""	""	"-1"
"279445931823357952"	"BMW_Data"	"RL2013D01E001"	"https://twitter.com/BMW_Data/status/279445931823357952"	"EN"	"1355460076"	"http://www.worksessions.com/videos/TsIyApGYU3U"	"http://www.goinwith.com/videos/TsIyApGYU3U"	"e80612c0b4bd12f1185b19b89234d5bb"	"-1"
"279471315759546368"	"jlutyurbanek"	"RL2013D01E001"	"https://twitter.com/jlutyurbanek/status/279471315759546368"	"EN"	"1355466128"	"http://www.autoblog.com/2012/12/13/bmw-boeing-weave-agreement-on-carbon-fiber-recycling-research/"	"http://www.autoblog.com/2012/12/13/bmw-boeing-weave-agreement-on-carbon-fiber-recycling-research/"	"1c9c61414d1e404c80ce3cfde6a9b9ae"	"-1"
"279474008490127361"	"nathanwoolard"	"RL2013D01E001"	"https://twitter.com/nathanwoolard/status/279474008490127361"	"EN"	"1355466770"	""	""	""	"-1"
"279474088202878976"	"hannnnnnnnie"	"RL2013D01E001"	"https://twitter.com/hannnnnnnnie/status/279474088202878976"	"EN"	"1355466789"	""	""	""	"-1"
"279476416045789184"	"steeeeezdotcom"	"RL2013D01E001"	"https://twitter.com/steeeeezdotcom/status/279476416045789184"	"EN"	"1355467344"	"http://goo.gl/re380"	"http://www.steeeeez.com/2012/12/13/bmw-m6-gran-coupe/"	"2af7c82830febeff273539fa30b722ef"	"-1"
"279484263567593472"	"EVO2_Motorsport"	"RL2013D01E001"	"https://twitter.com/EVO2_Motorsport/status/279484263567593472"	"EN"	"1355469215"	""	""	""	"-1"
"279485328933408768"	"trashcars"	"RL2013D01E001"	"https://twitter.com/trashcars/status/279485328933408768"	"EN"	"1355469469"	"http://bit.ly/iP3Q6z"	"http://trashcars.net/videos/769/turbocharged-bmw-325-drag-racing-crash.html"	"3139d642357f55fa240af3cac7b99eeb"	"-1"
"279487245734539264"	"istidamahq8"	"RL2013D01E001"	"https://twitter.com/istidamahq8/status/279487245734539264"	"EN"	"1355469926"	"http://zite.to/XZZrHe"	"http://www.autoblog.com/2012/12/13/bmw-boeing-weave-agreement-on-carbon-fiber-recycling-research/"	"1c9c61414d1e404c80ce3cfde6a9b9ae"	"-1"
"279492723503943680"	"CarGuyNick"	"RL2013D01E001"	"https://twitter.com/CarGuyNick/status/279492723503943680"	"EN"	"1355471232"	"http://bit.ly/Ufl1Sv"	"http://bit.ly/Ufl1Sv"	"6a7fd9c8f46cf6b3b18f22a6f3dcaaf4"	"-1"
"279496217367543808"	"Philippine_Jobs"	"RL2013D01E001"	"https://twitter.com/Philippine_Jobs/status/279496217367543808"	"EN"	"1355472065"	"http://goo.gl/fb/ntkrS"	"http://goo.gl/fb/ntkrS"	"9287e7b156335391f7a3988e2ebd06b8"	"-1"
"279499681862651904"	"greenenergymar"	"RL2013D01E001"	"https://twitter.com/greenenergymar/status/279499681862651904"	"EN"	"1355472891"	"http://fb.me/1qG6ihBQX"	"https://www.facebook.com/photo.php?pid=11416841&l=47899dd1fb&id=104154929010"	"295ddc78816e486e01e5d3f472d8ad54"	"-1"
"279638047744741376"	"BMW_LifeMorals"	"RL2013D01E001"	"https://twitter.com/BMW_LifeMorals/status/279638047744741376"	"EN"	"1355505880"	""	""	""	"-1"
"279683880859095040"	"BMW_TayBall"	"RL2013D01E001"	"https://twitter.com/BMW_TayBall/status/279683880859095040"	"EN"	"1355516808"	""	""	""	"-1"
"279724752405409792"	"llantamania"	"RL2013D01E001"	"https://twitter.com/llantamania/status/279724752405409792"	"ES"	"1355526552"	"http://fb.me/1LgJrhqoL"	"http://www.facebook.com/photo.php?pid=545886&l=7c3da042d0&id=227446547356307"	"85d8829aee5f43a75e9cdd1cab58c3e6"	"-1"
"279735475047120896"	"ape_rules"	"RL2013D01E001"	"https://twitter.com/ape_rules/status/279735475047120896"	"EN"	"1355529109"	""	""	""	"-1"
"279735488670224384"	"bmw_free"	"RL2013D01E001"	"https://twitter.com/bmw_free/status/279735488670224384"	"EN"	"1355529112"	"http://bit.ly/RulKDl"	"http://mashable.com/2012/12/14/parents-social-media-crisis/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+Mashable+%28Mashable%29"	"31b5676493c5a12fca90b00183c7beab"	"-1"
"279757013662187520"	"COgivestheD_Y"	"RL2013D01E001"	"https://twitter.com/COgivestheD_Y/status/279757013662187520"	"EN"	"1355534244"	""	""	""	"-1"
"279764715733913601"	"gwizzkid"	"RL2013D01E001"	"https://twitter.com/gwizzkid/status/279764715733913601"	"EN"	"1355536080"	""	""	""	"-1"
"279765080621600768"	"PluginEurope"	"RL2013D01E001"	"https://twitter.com/PluginEurope/status/279765080621600768"	"EN"	"1355536167"	"http://thestar.com,http://plugineurope.com/2012/12/bmw-aims-for-ev-with-status-thestar-com/"	"http://www.thestar.com/,http://plugineurope.com/2012/12/bmw-aims-for-ev-with-status-thestar-com/"	"715218271623e3398dcbfa17ad56939a,4e52cbc7a5ff89b3351ca951100e7258"	"-1"
"279766393732341760"	"BMW_LifeMorals"	"RL2013D01E001"	"https://twitter.com/BMW_LifeMorals/status/279766393732341760"	"EN"	"1355536480"	""	""	""	"-1"
"279773544722886656"	"_nickfernando"	"RL2013D01E001"	"https://twitter.com/_nickfernando/status/279773544722886656"	"EN"	"1355538185"	"http://tmblr.co/ZVfoKxZM3VkI"	"http://motorcarssport.tumblr.com/post/37950978962/gdbracer-148-mclaren-bmw-f1-gtr-long-tail"	"9cb3bcd55976f283a2292e29c517a882"	"-1"
"279773603464110080"	"wfschultz"	"RL2013D01E001"	"https://twitter.com/wfschultz/status/279773603464110080"	"EN"	"1355538199"	"http://www.facebook.com/kunibmw"	"https://www.facebook.com/kunibmw"	"535ee23390c981380f0083c948c630ab"	"-1"
"279775176361652224"	"galito13"	"RL2013D01E001"	"https://twitter.com/galito13/status/279775176361652224"	"ES"	"1355538575"	"pic.twitter.com/0NyOHtzl"	"pic.twitter.com/0NyOHtzl"	"5c11d142c1977a7a0b253381af125cee"	"-1"
"279778952921354240"	"jessica_costner"	"RL2013D01E001"	"https://twitter.com/jessica_costner/status/279778952921354240"	"EN"	"1355539475"	"pic.twitter.com/aVkqyGwH"	"pic.twitter.com/aVkqyGwH"	"450ab5a80b6790118553f954e5788e1a"	"-1"
"279789697008558080"	"DAMright_IgotIT"	"RL2013D01E001"	"https://twitter.com/DAMright_IgotIT/status/279789697008558080"	"EN"	"1355542036"	""	""	""	"-1"
"279811054400315397"	"Glahfia"	"RL2013D01E001"	"https://twitter.com/Glahfia/status/279811054400315397"	"EN"	"1355547128"	"http://instagr.am/p/TPn8IhsR-z/"	"http://instagram.com/p/TPn8IhsR-z/"	"87bcf97db85c13bec65f0ec3969490a9"	"-1"
"279840703931109376"	"zonetweet"	"RL2013D01E001"	"https://twitter.com/zonetweet/status/279840703931109376"	"EN"	"1355554197"	"http://bit.ly/UOmEVL"	"http://www.mp3hmusic.com/cheap-bmw-jack-pad-adapter-by-bms-135-335-535-e82-e88-e46-e90-e91-e92-e93-e38-e39-e60-e61-e63-e64-e65-e66-e70-e71-e89-f01-f02-f30-e83-x5-x6-x3-1m-m3-m5-m6-online/?utm_source=twitterfeed&utm_medium=twitter"	"aea10e64190042ddb71c10d28389cc45"	"-1"
"279848514513694722"	"BundyVomit"	"RL2013D01E001"	"https://twitter.com/BundyVomit/status/279848514513694722"	"EN"	"1355556059"	""	""	""	"-1"
"279852749951217664"	"too2hyper"	"RL2013D01E001"	"https://twitter.com/too2hyper/status/279852749951217664"	"EN"	"1355557069"	""	""	""	"-1"
"279854637388029952"	"PDetail"	"RL2013D01E001"	"https://twitter.com/PDetail/status/279854637388029952"	"EN"	"1355557519"	"http://zite.to/RufZ8N"	"http://www.caranddriver.com/features/bmw-m-at-40-driving-history-at-the-nurburgring-feature"	"93e802c8598fcd573f89b9e15f14cd79"	"-1"
"279868050780590080"	"lilkassandra1"	"RL2013D01E001"	"https://twitter.com/lilkassandra1/status/279868050780590080"	"EN"	"1355560717"	""	""	""	"-1"
"279889845508263936"	"PageandCooper"	"RL2013D01E001"	"https://twitter.com/PageandCooper/status/279889845508263936"	"EN"	"1355565914"	"http://tinyurl.com/cz677yg,pic.twitter.com/RIugKASi"	"http://www.pageandcooper.com/autoart-bmw-m3-dtm-1992-fina-cecotto-7/,pic.twitter.com/RIugKASi"	"551014622505e3adf473640f13e48da6,a7de420877f8dc93b77f27d002a46d22"	"-1"
"279890599363100672"	"ChrisH1994_"	"RL2013D01E001"	"https://twitter.com/ChrisH1994_/status/279890599363100672"	"EN"	"1355566093"	""	""	""	"-1"
"279902465380466688"	"Artic_eventos"	"RL2013D01E001"	"https://twitter.com/Artic_eventos/status/279902465380466688"	"ES"	"1355568922"	"http://instagr.am/p/TQSsIlhC7R/"	"http://instagram.com/p/TQSsIlhC7R/"	"2285ef74c439be5e7e8ab0b043f2633f"	"-1"
"279902502789447680"	"nicorl"	"RL2013D01E001"	"https://twitter.com/nicorl/status/279902502789447680"	"ES"	"1355568931"	"http://www.expansion.com/2012/12/14/empresas/auto-industria/1355516463.html"	"http://www.expansion.com/2012/12/14/empresas/auto-industria/1355516463.html"	"a9c22b52fac9bc8630a6356f7711bdb5"	"-1"
"279914075914399745"	"merghe"	"RL2013D01E001"	"https://twitter.com/merghe/status/279914075914399745"	"ES"	"1355571690"	""	""	""	"-1"
"279937009320079360"	"Bargainstein"	"RL2013D01E001"	"https://twitter.com/Bargainstein/status/279937009320079360"	"EN"	"1355577158"	"pic.twitter.com/8mOjEtC6"	"pic.twitter.com/8mOjEtC6"	"0c824ba454b45a24e59b88bf75ce4894"	"-1"
"279946433925369856"	"AutohuisHgv"	"RL2013D01E001"	"https://twitter.com/AutohuisHgv/status/279946433925369856"	"EN"	"1355579405"	"http://cartweet.me/nl/9fkx"	"http://cartweet.me/nl/9fkx"	"172ad14e6526360ca4358e88a44d2ef9"	"-1"
"279948729040138240"	"MichaelVlismas"	"RL2013D01E001"	"https://twitter.com/MichaelVlismas/status/279948729040138240"	"EN"	"1355579953"	"pic.twitter.com/FG1MM66m"	"pic.twitter.com/FG1MM66m"	"8280f790ea557c3db845c2e28067c383"	"-1"
"279950750304571392"	"European_Tour"	"RL2013D01E001"	"https://twitter.com/European_Tour/status/279950750304571392"	"EN"	"1355580435"	"pic.twitter.com/uwJwKFUR"	"pic.twitter.com/uwJwKFUR"	"8bc6355e90e423b22c78f7603b0953d8"	"-1"
"279954176627314688"	"krahzer"	"RL2013D01E001"	"https://twitter.com/krahzer/status/279954176627314688"	"ES"	"1355581251"	""	""	""	"-1"
"279961772490891264"	"TorontoBizcaf"	"RL2013D01E001"	"https://twitter.com/TorontoBizcaf/status/279961772490891264"	"EN"	"1355583062"	"http://tinyurl.com/czqljt6"	"http://toronto.bizcaf.ca/2001_BMW_sedan_330xi_-_%244200___etobicoke_bizcafAd_1865672.ad?utm_source=TorontoBizcaf&utm_medium=twitter"	"f992857c85ac1382ba6758793c9da467"	"-1"
"279968110121975808"	"SoLogicLo"	"RL2013D01E001"	"https://twitter.com/SoLogicLo/status/279968110121975808"	"EN"	"1355584573"	""	""	""	"-1"
"279970958033436673"	"ancalawest"	"RL2013D01E001"	"https://twitter.com/ancalawest/status/279970958033436673"	"EN"	"1355585252"	"http://bit.ly/SufZpe"	"http://bit.ly/SufZpe"	"e9a16ee127f6bc1b620811d168db60a5"	"-1"
"279975486065606656"	"JimmyEllerman"	"RL2013D01E001"	"https://twitter.com/JimmyEllerman/status/279975486065606656"	"EN"	"1355586332"	""	""	""	"-1"
"279982935053070337"	"Mehow18"	"RL2013D01E001"	"https://twitter.com/Mehow18/status/279982935053070337"	"EN"	"1355588108"	"pic.twitter.com/KCQFMF1j"	"pic.twitter.com/KCQFMF1j"	"33a0e9f210b26c9604418abafd52dccd"	"-1"
"279988603545853952"	"GlasgowWaynhood"	"RL2013D01E001"	"https://twitter.com/GlasgowWaynhood/status/279988603545853952"	"EN"	"1355589459"	""	""	""	"-1"
"279990537031938048"	"BalderstoneGolf"	"RL2013D01E001"	"https://twitter.com/BalderstoneGolf/status/279990537031938048"	"EN"	"1355589920"	"http://m.tmi.me/CHAnD"	"http://m.tmi.me/CHAnD"	"d7649b80d84b6b03cf9cb7b9cff5950c"	"-1"
"280000498503917569"	"teratologymedal"	"RL2013D01E001"	"https://twitter.com/teratologymedal/status/280000498503917569"	"EN"	"1355592295"	""	""	""	"-1"
"280000736727801857"	"BMW_LifeMorals"	"RL2013D01E001"	"https://twitter.com/BMW_LifeMorals/status/280000736727801857"	"EN"	"1355592352"	""	""	""	"-1"
"280012129325703168"	"dirttttt"	"RL2013D01E001"	"https://twitter.com/dirttttt/status/280012129325703168"	"EN"	"1355595068"	""	""	""	"-1"
"280014188716380160"	"neouka"	"RL2013D01E001"	"https://twitter.com/neouka/status/280014188716380160"	"EN"	"1355595559"	""	""	""	"-1"
"280029541282488320"	"BMW_LifeMorals"	"RL2013D01E001"	"https://twitter.com/BMW_LifeMorals/status/280029541282488320"	"EN"	"1355599219"	""	""	""	"-1"
"280039399239077888"	"Studio_Ruud"	"RL2013D01E001"	"https://twitter.com/Studio_Ruud/status/280039399239077888"	"EN"	"1355601570"	"http://ow.ly/1Qfuom"	"http://www.fastestchristmassong.ch"	"b5bb9c26ae7e6aeb3b05e3327b3ee9cb"	"-1"
"280040625083150336"	"Turi_02"	"RL2013D01E001"	"https://twitter.com/Turi_02/status/280040625083150336"	"EN"	"1355601862"	""	""	""	"-1"
"280044098298200066"	"PradaHD"	"RL2013D01E001"	"https://twitter.com/PradaHD/status/280044098298200066"	"ES"	"1355602690"	""	""	""	"-1"
"280048057733758977"	"DealerContent"	"RL2013D01E001"	"https://twitter.com/DealerContent/status/280048057733758977"	"EN"	"1355603634"	"http://bit.ly/Y61dXA"	"http://www.carscoops.com/2012/12/u-spy-bmw-i3-coupe-concept-parked-on.html?utm_source=twitterfeed&utm_medium=twitter&utm_campaign=Feed:+Carscoop+(CARSCOOPS)"	"643e4717a9fc9b6a5268ff1dc274e1e0"	"-1"
"280051077645230080"	"KingZaddyy"	"RL2013D01E001"	"https://twitter.com/KingZaddyy/status/280051077645230080"	"EN"	"1355604354"	""	""	""	"-1"
"280052512076214272"	"Nick_Stafford"	"RL2013D01E001"	"https://twitter.com/Nick_Stafford/status/280052512076214272"	"EN"	"1355604696"	""	""	""	"-1"
"280055548743913472"	"LukeyWall"	"RL2013D01E001"	"https://twitter.com/LukeyWall/status/280055548743913472"	"EN"	"1355605420"	""	""	""	"-1"
"280065996750991360"	"TatiPrel"	"RL2013D01E001"	"https://twitter.com/TatiPrel/status/280065996750991360"	"EN"	"1355607911"	""	""	""	"-1"
"280079136029028352"	"autoblogca"	"RL2013D01E001"	"https://twitter.com/autoblogca/status/280079136029028352"	"EN"	"1355611044"	"http://bit.ly/SvRzMe"	"http://autoblog.ca/reader/"	"33e3868dd6673e9f1ba4d04a86d11df3"	"-1"
"280080345490153473"	"xdan003"	"RL2013D01E001"	"https://twitter.com/xdan003/status/280080345490153473"	"ES"	"1355611332"	""	""	""	"-1"
"280084434928144386"	"HinaTabassum2"	"RL2013D01E001"	"https://twitter.com/HinaTabassum2/status/280084434928144386"	"EN"	"1355612307"	"http://amzn.to/UmKQA5"	"http://www.amazon.com/Okada-Projects-PD6002203R-Plasma-Ignition/dp/B000LZT3WK"	"50eb4973f2ac6b6089bcfde27738452a"	"-1"
"280087735845388289"	"EnythengMusic"	"RL2013D01E001"	"https://twitter.com/EnythengMusic/status/280087735845388289"	"EN"	"1355613094"	"http://bit.ly/UwTNX2"	"http://answers.yahoo.com/question/index?qid=20121215094253AA1lqTL"	"51a511f4952afd7e16a411e60d9e6535"	"-1"
"280088773818200064"	"skribz15"	"RL2013D01E001"	"https://twitter.com/skribz15/status/280088773818200064"	"EN"	"1355613342"	"http://instagr.am/p/TRnTs0PZ0_/"	"http://instagram.com/p/TRnTs0PZ0_/"	"73092e2bb5946d38962ec162a9ee2bb9"	"-1"
"280105117041188865"	"carsnatl"	"RL2013D01E001"	"https://twitter.com/carsnatl/status/280105117041188865"	"EN"	"1355617238"	"http://bit.ly/Un0nQt"	"http://bit.ly/Un0nQt"	"3582a21302f4b38ed9be1c6682d6df40"	"-1"
"280119071482195968"	"__SwaqSwerve"	"RL2013D01E001"	"https://twitter.com/__SwaqSwerve/status/280119071482195968"	"EN"	"1355620565"	""	""	""	"-1"
"280121485828440064"	"AutoSpies"	"RL2013D01E001"	"https://twitter.com/AutoSpies/status/280121485828440064"	"EN"	"1355621141"	"http://shar.es/hoatX"	"http://autospies.com/news/VIDEO-So-You-ve-Seen-The-BMW-M6-Gran-Coupe-BUT-You-Haven-t-LIVED-Until-You-ve-Seen-It-Caught-On-Camera-73861/"	"c936f6acf8003c9a85fc0731021a5067"	"-1"
"280121638400425984"	"RockTheTrend"	"RL2013D01E001"	"https://twitter.com/RockTheTrend/status/280121638400425984"	"EN"	"1355621178"	"pic.twitter.com/Ygkcg26Y"	"pic.twitter.com/Ygkcg26Y"	"051583797d184e1b125a8c14f1746a65"	"-1"
"280131130995384320"	"PacoVelazquez"	"RL2013D01E001"	"https://twitter.com/PacoVelazquez/status/280131130995384320"	"ES"	"1355623440"	""	""	""	"-1"
"280140206588448768"	"MacGruberGyver"	"RL2013D01E001"	"https://twitter.com/MacGruberGyver/status/280140206588448768"	"EN"	"1355625604"	""	""	""	"-1"
"280143587210039296"	"sell_your_car"	"RL2013D01E001"	"https://twitter.com/sell_your_car/status/280143587210039296"	"EN"	"1355626410"	""	""	""	"-1"
"280152613327085568"	"maymecollen"	"RL2013D01E001"	"https://twitter.com/maymecollen/status/280152613327085568"	"EN"	"1355628562"	"http://amzn.to/WbMCcM"	"http://amzn.to/WbMCcM"	"648f0aea684c3482cb6b6378ea89d51d"	"-1"
"280180592488878080"	"TheTerrible_"	"RL2013D01E001"	"https://twitter.com/TheTerrible_/status/280180592488878080"	"EN"	"1355635233"	""	""	""	"-1"
"280183282258288640"	"ElvisPerezly"	"RL2013D01E001"	"https://twitter.com/ElvisPerezly/status/280183282258288640"	"EN"	"1355635874"	"http://instagr.am/p/TSSBLRC7v5/"	"http://instagram.com/p/TSSBLRC7v5/"	"ab41d8b88ce200ff13ced3188e1dcea1"	"-1"
"280186452992745472"	"paginaanuncios"	"RL2013D01E001"	"https://twitter.com/paginaanuncios/status/280186452992745472"	"ES"	"1355636630"	"http://paginaanuncios.com/ver-moto.php?link=tw&id1=58758"	"http://paginaanuncios.com/ver-moto.php?link=tw&id1=58758"	"edf093ac5a27e1e683d4b45f69cb2347"	"-1"
"280188344091160577"	"Zackkyym"	"RL2013D01E001"	"https://twitter.com/Zackkyym/status/280188344091160577"	"EN"	"1355637081"	""	""	""	"-1"
"280196743419793409"	"criminialler"	"RL2013D01E001"	"https://twitter.com/criminialler/status/280196743419793409"	"EN"	"1355639084"	""	""	""	"-1"
